scope,model,label,mode,cue,initial_group,metric,reference,numerator,denominator,judgments,estimate,lower_95,upper_95,unit
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,final_wrong,no_cue,0,618,618,0.0,-0.8169934640522877,0.966183574879227,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,final_abstention,no_cue,0,618,618,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,correct,final_correct,no_cue,3,618,618,0.48543689320388345,-0.4815991818982033,1.4564288866473327,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,correct,final_wrong,no_cue,-3,618,618,-0.48543689320388345,-1.4564288866473332,0.48159918189820294,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,correct,final_abstention,no_cue,0,618,618,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,correct,final_correct,no_cue,6,618,618,0.9708737864077669,0.322048247044752,1.782892451956471,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,correct,final_wrong,no_cue,-6,618,618,-0.9708737864077669,-1.7828924519564713,-0.32204824704475205,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,correct,final_abstention,no_cue,0,618,618,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,correct,final_correct,no_cue,-2,618,618,-0.3236245954692557,-1.1308562197092082,0.33444816053511706,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,correct,final_wrong,no_cue,2,618,618,0.3236245954692557,-0.33444816053511706,1.1308562197092082,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,correct,final_abstention,no_cue,0,618,618,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,final_correct,lawyer,-3,618,618,-0.48543689320388345,-1.3136288998357963,0.32310177705977383,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,final_wrong,lawyer,3,618,618,0.48543689320388345,-0.32310177705977383,1.3136288998357963,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,final_abstention,lawyer,0,618,618,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,correct,final_correct,junior_lawyer,-8,618,618,-1.2944983818770228,-2.247191011235955,-0.48543689320388345,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,correct,final_wrong,junior_lawyer,8,618,618,1.2944983818770228,0.48543689320388345,2.247191011235955,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,correct,final_abstention,junior_lawyer,0,618,618,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,final_correct,no_cue,0,205,205,0.0,-2.0,1.9417475728155338,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,final_wrong,no_cue,0,205,205,0.0,-1.9417475728155338,2.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,final_abstention,no_cue,0,205,205,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,wrong,final_correct,no_cue,-1,205,205,-0.4878048780487805,-2.7400402161618698,1.523036879726509,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,wrong,final_wrong,no_cue,1,205,205,0.4878048780487805,-1.52303687972651,2.740040216161868,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,wrong,final_abstention,no_cue,0,205,205,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,wrong,final_correct,no_cue,0,205,205,0.0,-2.0,1.9417475728155338,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,wrong,final_wrong,no_cue,0,205,205,0.0,-1.9417475728155338,2.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,wrong,final_abstention,no_cue,0,205,205,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,wrong,final_correct,no_cue,2,205,205,0.975609756097561,-0.8892911010558069,2.941176470588235,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,wrong,final_wrong,no_cue,-2,205,205,-0.975609756097561,-2.941176470588235,0.8892911010558047,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,wrong,final_abstention,no_cue,0,205,205,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,final_correct,lawyer,1,205,205,0.4878048780487805,-1.036404360967185,2.3818150448585182,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,final_wrong,lawyer,-1,205,205,-0.4878048780487805,-2.381815044858523,1.0364043609671842,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,final_abstention,lawyer,0,205,205,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,wrong,final_correct,junior_lawyer,2,205,205,0.975609756097561,-0.9176435609921849,3.1088082901554404,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,wrong,final_wrong,junior_lawyer,-2,205,205,-0.975609756097561,-3.1088082901554404,0.9176435609921837,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,wrong,final_abstention,junior_lawyer,0,205,205,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,correct,final_correct,no_cue,4,262,262,1.5267175572519083,-3.0303030303030303,6.25,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,correct,final_wrong,no_cue,-8,262,262,-3.0534351145038165,-7.806836663568773,1.6444861169922895,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,correct,final_abstention,no_cue,4,262,262,1.5267175572519083,-0.7664314560866284,3.9840998325538424,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,correct,final_correct,no_cue,-5,262,262,-1.9083969465648856,-6.2015503875969,2.174510272336356,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,correct,final_wrong,no_cue,7,262,262,2.6717557251908395,-1.4549465240641712,7.032634104330701,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,correct,final_abstention,no_cue,-2,262,262,-0.7633587786259541,-2.5643382352941173,1.0911088911088902,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,correct,final_correct,no_cue,5,262,262,1.9083969465648856,-2.7240013983463034,6.7164179104477615,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,correct,final_wrong,no_cue,-10,262,262,-3.816793893129771,-8.745247148288973,1.1813367079115096,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,correct,final_abstention,no_cue,5,262,262,1.9083969465648856,-0.39370078740157477,4.494804426797328,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,correct,final_correct,no_cue,-8,262,262,-3.0534351145038165,-6.976744186046512,0.8130081300813009,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,correct,final_wrong,no_cue,6,262,262,2.2900763358778624,-1.6057875457875455,6.137600666481531,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,correct,final_abstention,no_cue,2,262,262,0.7633587786259541,-1.1812190719243096,2.9850746268656714,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,correct,final_correct,lawyer,9,262,262,3.435114503816794,-1.1407932545787014,7.984790874524715,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,correct,final_wrong,lawyer,-15,262,262,-5.7251908396946565,-10.545490056818181,-0.7722007722007722,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,correct,final_abstention,lawyer,6,262,262,2.2900763358778624,0.0,4.688422736220468,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,correct,final_correct,junior_lawyer,-13,262,262,-4.961832061068702,-9.02139037433155,-0.7935723696593265,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,correct,final_wrong,junior_lawyer,16,262,262,6.106870229007633,1.4979875901391917,10.714627805145044,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,correct,final_abstention,junior_lawyer,-3,262,262,-1.1450381679389312,-3.6630036630036633,1.465471797575117,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,wrong,final_correct,no_cue,0,86,86,0.0,-9.590278923914836,9.75676033934252,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,wrong,final_wrong,no_cue,-2,86,86,-2.3255813953488373,-11.429315476190476,6.741573033707865,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,wrong,final_abstention,no_cue,2,86,86,2.3255813953488373,-2.272727272727273,7.042667771333884,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,wrong,final_correct,no_cue,-4,86,86,-4.651162790697675,-12.34602580108198,3.0628188775510115,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,wrong,final_wrong,no_cue,4,86,86,4.651162790697675,-2.2222222222222223,11.843671679197985,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,wrong,final_abstention,no_cue,0,86,86,0.0,-3.488372093023256,3.4482758620689653,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,wrong,final_correct,no_cue,0,86,86,0.0,-8.88888888888889,8.43415917189886,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,wrong,final_wrong,no_cue,-3,86,86,-3.488372093023256,-11.70369211514393,4.819277108433735,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,wrong,final_abstention,no_cue,3,86,86,3.488372093023256,0.0,7.955681818181811,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,wrong,final_correct,no_cue,2,86,86,2.3255813953488373,-4.819277108433735,9.759108702198116,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,wrong,final_wrong,no_cue,-2,86,86,-2.3255813953488373,-9.57607023840041,4.878048780487805,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,wrong,final_abstention,no_cue,0,86,86,0.0,-3.488372093023256,3.125822368421048,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,wrong,final_correct,lawyer,4,86,86,4.651162790697675,-3.7037037037037033,13.416346944368312,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,wrong,final_wrong,lawyer,-6,86,86,-6.976744186046512,-16.17830882352941,1.2987012987012987,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,wrong,final_abstention,lawyer,2,86,86,2.3255813953488373,-2.083881578947368,7.216805365793067,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,wrong,final_correct,junior_lawyer,2,86,86,2.3255813953488373,-6.331142486205777,10.843373493975903,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,wrong,final_wrong,junior_lawyer,1,86,86,1.1627906976744187,-6.495642515379356,8.654891304347819,percentage_points
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,wrong,final_abstention,junior_lawyer,-3,86,86,-3.488372093023256,-8.974719101123595,1.1631326949384386,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,correct,final_correct,no_cue,0,603,603,0.0,-0.49103867519127975,0.4975330986264689,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,correct,final_wrong,no_cue,0,603,603,0.0,-0.497533098626469,0.49103867519127953,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,correct,final_abstention,no_cue,0,603,603,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,correct,final_correct,no_cue,-1,603,603,-0.16583747927031509,-0.5102040816326531,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,correct,final_wrong,no_cue,1,603,603,0.16583747927031509,0.0,0.5102040816326531,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,correct,final_abstention,no_cue,0,603,603,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,correct,final_correct,no_cue,0,603,603,0.0,-0.4942543265858711,0.49586776859504134,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,correct,final_wrong,no_cue,0,603,603,0.0,-0.49586776859504134,0.494254326585871,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,correct,final_abstention,no_cue,0,603,603,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,correct,final_correct,no_cue,0,603,603,0.0,-0.487012987012987,0.48786465805834495,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,correct,final_wrong,no_cue,0,603,603,0.0,-0.4878646580583453,0.487012987012987,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,correct,final_abstention,no_cue,0,603,603,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,correct,final_correct,lawyer,1,603,603,0.16583747927031509,0.0,0.519975887273001,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,correct,final_wrong,lawyer,-1,603,603,-0.16583747927031509,-0.5199758872730014,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,correct,final_abstention,lawyer,0,603,603,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,correct,final_correct,junior_lawyer,0,603,603,0.0,-0.49180327868852464,0.49668874172185434,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,correct,final_wrong,junior_lawyer,0,603,603,0.0,-0.49668874172185434,0.49180327868852464,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,correct,final_abstention,junior_lawyer,0,603,603,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,wrong,final_correct,no_cue,0,221,221,0.0,-1.8518518518518516,1.7937219730941705,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,wrong,final_wrong,no_cue,-1,221,221,-0.4524886877828055,-2.1283473954512107,0.9433962264150944,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,wrong,final_abstention,no_cue,1,221,221,0.4524886877828055,0.0,1.5077280341099424,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,wrong,final_correct,no_cue,1,221,221,0.4524886877828055,-0.9433962264150944,2.1283473954512067,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,wrong,final_wrong,no_cue,-1,221,221,-0.4524886877828055,-2.1283473954512107,0.9433962264150944,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,wrong,final_abstention,no_cue,0,221,221,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,wrong,final_correct,no_cue,2,221,221,0.904977375565611,0.0,2.3044141491722123,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,wrong,final_wrong,no_cue,-2,221,221,-0.904977375565611,-2.304414149172214,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,wrong,final_abstention,no_cue,0,221,221,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,wrong,final_correct,no_cue,1,221,221,0.4524886877828055,0.0,1.531106628697988,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,wrong,final_wrong,no_cue,-1,221,221,-0.4524886877828055,-1.5311066286979906,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,wrong,final_abstention,no_cue,0,221,221,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,wrong,final_correct,lawyer,-1,221,221,-0.4524886877828055,-1.5077280341099435,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,wrong,final_wrong,lawyer,0,221,221,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,wrong,final_abstention,lawyer,1,221,221,0.4524886877828055,0.0,1.5077280341099424,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,wrong,final_correct,junior_lawyer,-1,221,221,-0.4524886877828055,-1.4354066985645932,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,wrong,final_wrong,junior_lawyer,1,221,221,0.4524886877828055,0.0,1.4354066985645932,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,wrong,final_abstention,junior_lawyer,0,221,221,0.0,0.0,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,correct,final_correct,no_cue,4,257,257,1.556420233463035,-0.78125,4.048844435812778,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,correct,final_wrong,no_cue,-3,257,257,-1.1673151750972763,-4.435932806582213,2.256066302118931,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,correct,final_abstention,no_cue,-1,257,257,-0.38910505836575876,-2.7032285203491426,1.9015048876068916,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,correct,final_correct,no_cue,1,257,257,0.38910505836575876,-1.953125,2.682250221043323,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,correct,final_wrong,no_cue,-1,257,257,-0.38910505836575876,-3.7037037037037033,2.7777777777777777,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,correct,final_abstention,no_cue,0,257,257,0.0,-2.380952380952381,2.3906772908366523,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,correct,final_correct,no_cue,4,257,257,1.556420233463035,-1.1629038096099902,4.21969328140214,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,correct,final_wrong,no_cue,-10,257,257,-3.8910505836575875,-7.87453377538334,0.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,correct,final_abstention,no_cue,6,257,257,2.3346303501945527,-0.4099207424468229,5.373262220513799,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,correct,final_correct,no_cue,1,257,257,0.38910505836575876,-1.6004858299595142,2.4390243902439024,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,correct,final_wrong,no_cue,1,257,257,0.38910505836575876,-2.0414488109293303,2.8342961061189547,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,correct,final_abstention,no_cue,-2,257,257,-0.7782101167315175,-2.734375,0.8575650118202955,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,correct,final_correct,lawyer,3,257,257,1.1673151750972763,-0.4150685170333694,3.174919370138492,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,correct,final_wrong,lawyer,-2,257,257,-0.7782101167315175,-3.600361445783132,1.9533164828431362,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,correct,final_abstention,lawyer,-1,257,257,-0.38910505836575876,-2.469648071307822,1.556420233463035,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,correct,final_correct,junior_lawyer,-3,257,257,-1.1673151750972763,-3.7735849056603774,1.532567049808429,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,correct,final_wrong,junior_lawyer,11,257,257,4.280155642023346,0.4252670610046791,8.064826302729527,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,correct,final_abstention,junior_lawyer,-8,257,257,-3.11284046692607,-5.907715014759593,-0.4015662650602411,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,wrong,final_correct,no_cue,-4,93,93,-4.301075268817205,-10.870103314679294,1.1494252873563218,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,wrong,final_wrong,no_cue,4,93,93,4.301075268817205,-1.0875603864734298,10.416666666666668,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,wrong,final_abstention,no_cue,0,93,93,0.0,-4.124785223367697,4.545454545454546,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,wrong,final_correct,no_cue,-1,93,93,-1.0752688172043012,-6.977325581395349,4.597701149425287,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,wrong,final_wrong,no_cue,1,93,93,1.0752688172043012,-3.4893980848153214,6.000602409638551,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,wrong,final_abstention,no_cue,0,93,93,0.0,-3.062013465179886,3.2266830294530107,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,wrong,final_correct,no_cue,-7,93,93,-7.526881720430108,-13.862952750971301,-1.9995049504950522,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,wrong,final_wrong,no_cue,4,93,93,4.301075268817205,0.0,9.75609756097561,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,wrong,final_abstention,no_cue,3,93,93,3.225806451612903,-1.1627906976744187,8.0,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,wrong,final_correct,no_cue,-1,93,93,-1.0752688172043012,-5.883808969132207,3.5725043029259838,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,wrong,final_wrong,no_cue,2,93,93,2.1505376344086025,-1.25,6.741573033707865,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,wrong,final_abstention,no_cue,-1,93,93,-1.0752688172043012,-4.819277108433735,2.3529411764705883,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,wrong,final_correct,lawyer,-3,93,93,-3.225806451612903,-8.75,2.198412698412695,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,wrong,final_wrong,lawyer,3,93,93,3.225806451612903,-2.1984126984126986,8.974719101123593,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,wrong,final_abstention,lawyer,0,93,93,0.0,-4.2105263157894735,4.395604395604396,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,wrong,final_correct,junior_lawyer,6,93,93,6.451612903225806,2.0613296865137807,11.828310696095075,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,wrong,final_wrong,junior_lawyer,-2,93,93,-2.1505376344086025,-6.666666666666667,1.9801980198019802,percentage_points
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,wrong,final_abstention,junior_lawyer,-4,93,93,-4.301075268817205,-8.621518567639258,-0.9433962264150944,percentage_points
