scope,model,label,mode,cue,initial_group,metric,numerator,denominator,judgments,estimate,lower_95,upper_95,unit
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,correct,final_abstention,4,257,257,1.556420233463035,0.37735849056603776,3.1620553359683794,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,correct,final_correct,6,257,257,2.3346303501945527,0.7633587786259541,4.330708661417323,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,correct,final_wrong,246,257,257,95.71984435797665,93.14411846496107,98.01606907585168,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,correct,final_abstention,5,257,257,1.9455252918287937,0.39370078740157477,3.787878787878788,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,correct,final_correct,9,257,257,3.501945525291829,1.4923986017866058,5.904059040590406,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,correct,final_wrong,237,257,257,92.21789883268482,88.93280632411067,95.2755905511811,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,correct,final_abstention,11,257,257,4.280155642023346,1.9839309241483154,6.9108818011257025,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,correct,final_correct,6,257,257,2.3346303501945527,0.7518796992481203,4.435707885304659,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,correct,final_wrong,248,257,257,96.49805447470817,94.09448818897637,98.52941176470588,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,correct,final_abstention,3,257,257,1.1673151750972763,0.0,2.651767196681644,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,wrong,final_correct,85,93,93,91.39784946236558,85.0,96.7032967032967,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,wrong,final_wrong,6,93,93,6.451612903225806,2.1052631578947367,11.652016093763658,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,wrong,final_abstention,2,93,93,2.1505376344086025,0.0,5.555555555555555,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,wrong,final_correct,81,93,93,87.09677419354838,79.9951923076923,93.61702127659575,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,wrong,final_wrong,10,93,93,10.75268817204301,4.819277108433735,17.443958283385268,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,wrong,final_abstention,2,93,93,2.1505376344086025,0.0,5.619573544433086,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,wrong,final_correct,84,93,93,90.32258064516128,83.72029828109201,95.70006863417981,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,wrong,final_wrong,7,93,93,7.526881720430108,2.5,13.592233009708737,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer,wrong,final_abstention,2,93,93,2.1505376344086025,0.0,5.747126436781609,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,wrong,final_correct,78,93,93,83.87096774193549,75.82417582417582,90.8165605691818,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,wrong,final_wrong,10,93,93,10.75268817204301,5.0,17.476334951456305,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,junior_lawyer,wrong,final_abstention,5,93,93,5.376344086021505,1.1108058608058609,10.344827586206897,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,wrong,final_correct,84,93,93,90.32258064516128,83.67297880690738,95.91836734693877,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,wrong,final_wrong,8,93,93,8.60215053763441,3.3333333333333335,15.058371735791066,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,senior_lawyer,wrong,final_abstention,1,93,93,1.0752688172043012,0.0,3.5304621848739437,percent
