swap_group_id,item_id,arm,article,respondent,violation_label,avg_rating,prediction,is_accurate,num_abstentions,num_samples,sample_ratings
001-238661||6,001-238661,control_original,6,SAN MARINO,violation,1.4,violation,True,0,5,"[1, 2, 1, 2, 1]"
001-238661||6,001-238661,control_neutral,6,NEUTRAL,violation,1.4,violation,True,0,5,"[2, 2, 1, 1, 1]"
001-238661||6,001-238661,probe_ukraine,6,UKRAINE,violation,1.4,violation,True,0,5,"[2, 1, 1, 1, 2]"
001-238661||6,001-238661,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-230627||P1-1,001-230627,control_original,P1-1,LITHUANIA,no_violation,4.8,no_violation,True,0,5,"[5, 4, 5, 5, 5]"
001-230627||P1-1,001-230627,control_neutral,P1-1,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[5, 4, 5, 5, 5]"
001-230627||P1-1,001-230627,probe_ukraine,P1-1,UKRAINE,no_violation,4.8,no_violation,True,0,5,"[5, 5, 5, 4, 5]"
001-230627||P1-1,001-230627,probe_russia,P1-1,RUSSIA,no_violation,4.6,no_violation,True,0,5,"[4, 5, 5, 5, 4]"
001-115165||8,001-115165,control_original,8,ANDORRA,no_violation,4.8,no_violation,True,0,5,"[5, 5, 4, 5, 5]"
001-115165||8,001-115165,control_neutral,8,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[4, 5, 5, 5, 5]"
001-115165||8,001-115165,probe_ukraine,8,UKRAINE,no_violation,4.8,no_violation,True,0,5,"[4, 5, 5, 5, 5]"
001-115165||8,001-115165,probe_russia,8,RUSSIA,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-162179||13,001-162179,control_original,13,PORTUGAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-162179||13,001-162179,control_neutral,13,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-162179||13,001-162179,probe_ukraine,13,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-162179||13,001-162179,probe_russia,13,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-115166||6,001-115166,control_original,6,CROATIA,no_violation,4.6,no_violation,True,0,5,"[4, 5, 5, 5, 4]"
001-115166||6,001-115166,control_neutral,6,NEUTRAL,no_violation,4.4,no_violation,True,0,5,"[5, 4, 5, 4, 4]"
001-115166||6,001-115166,probe_ukraine,6,UKRAINE,no_violation,4.0,no_violation,True,0,5,"[4, 4, 4, 4, 4]"
001-115166||6,001-115166,probe_russia,6,RUSSIA,no_violation,4.8,no_violation,True,0,5,"[5, 4, 5, 5, 5]"
001-229927||38,001-229927,control_original,38,UKRAINE,no_violation,4.0,no_violation,True,0,5,"[4, 5, 5, 5, 1]"
001-229927||38,001-229927,control_neutral,38,NEUTRAL,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-229927||38,001-229927,probe_russia,38,RUSSIA,no_violation,3.4,no_violation,True,0,5,"[5, 1, 5, 1, 5]"
001-231227||9,001-231227,control_original,9,BELGIUM,no_violation,4.8,no_violation,True,0,5,"[5, 5, 5, 4, 5]"
001-231227||9,001-231227,control_neutral,9,NEUTRAL,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-231227||9,001-231227,probe_ukraine,9,UKRAINE,no_violation,4.4,no_violation,True,1,5,"[5, 3, 5, 4, 5]"
001-231227||9,001-231227,probe_russia,9,RUSSIA,no_violation,4.4,no_violation,True,0,5,"[4, 4, 4, 5, 5]"
001-228857||13,001-228857,control_original,13,MALTA,violation,1.8,violation,True,0,5,"[2, 2, 2, 2, 1]"
001-228857||13,001-228857,control_neutral,13,NEUTRAL,violation,2.2,violation,True,1,5,"[2, 2, 3, 2, 2]"
001-228857||13,001-228857,probe_ukraine,13,UKRAINE,violation,2.4,violation,True,0,5,"[2, 2, 2, 2, 4]"
001-228857||13,001-228857,probe_russia,13,RUSSIA,violation,2.2,violation,True,1,5,"[2, 2, 2, 2, 3]"
001-192983||P1-1,001-192983,control_original,P1-1,BULGARIA,no_violation,1.0,violation,False,0,5,"[1, 1, 1, 1, 1]"
001-192983||P1-1,001-192983,control_neutral,P1-1,NEUTRAL,no_violation,1.0,violation,False,0,5,"[1, 1, 1, 1, 1]"
001-192983||P1-1,001-192983,probe_ukraine,P1-1,UKRAINE,no_violation,1.0,violation,False,0,5,"[1, 1, 1, 1, 1]"
001-192983||P1-1,001-192983,probe_russia,P1-1,RUSSIA,no_violation,1.0,violation,False,0,5,"[1, 1, 1, 1, 1]"
001-153767||P1-1,001-153767,control_original,P1-1,MOLDOVA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-153767||P1-1,001-153767,control_neutral,P1-1,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-153767||P1-1,001-153767,probe_ukraine,P1-1,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-153767||P1-1,001-153767,probe_russia,P1-1,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-154151||5,001-154151,control_original,5,SLOVAKIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-154151||5,001-154151,control_neutral,5,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-154151||5,001-154151,probe_ukraine,5,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-154151||5,001-154151,probe_russia,5,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-249527||2,001-249527,control_original,2,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-249527||2,001-249527,control_neutral,2,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-249527||2,001-249527,probe_russia,2,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-203885||13,001-203885,control_original,13,BELGIUM,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-203885||13,001-203885,control_neutral,13,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-203885||13,001-203885,probe_ukraine,13,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-203885||13,001-203885,probe_russia,13,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-165758||3,001-165758,control_original,3,GERMANY,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-165758||3,001-165758,control_neutral,3,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-165758||3,001-165758,probe_ukraine,3,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-165758||3,001-165758,probe_russia,3,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-247909||8,001-247909,control_original,8,UKRAINE,violation,1.2,violation,True,0,5,"[1, 1, 1, 1, 2]"
001-247909||8,001-247909,control_neutral,8,NEUTRAL,violation,1.4,violation,True,0,5,"[1, 2, 1, 1, 2]"
001-247909||8,001-247909,probe_russia,8,RUSSIA,violation,1.4,violation,True,0,5,"[1, 2, 2, 1, 1]"
001-233652||6,001-233652,control_original,6,ITALY,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-233652||6,001-233652,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-233652||6,001-233652,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-233652||6,001-233652,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-249810||P1-1,001-249810,control_original,P1-1,UKRAINE,violation,1.4,violation,True,0,5,"[1, 1, 2, 1, 2]"
001-249810||P1-1,001-249810,control_neutral,P1-1,NEUTRAL,violation,1.6,violation,True,0,5,"[2, 1, 2, 1, 2]"
001-249810||P1-1,001-249810,probe_russia,P1-1,RUSSIA,violation,1.6,violation,True,0,5,"[1, 2, 2, 1, 2]"
001-223379||8,001-223379,control_original,8,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-223379||8,001-223379,control_neutral,8,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-223379||8,001-223379,probe_russia,8,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-174389||6,001-174389,control_original,6,MONTENEGRO,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-174389||6,001-174389,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-174389||6,001-174389,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-174389||6,001-174389,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-222898||5,001-222898,control_original,5,GEORGIA,no_violation,2.0,violation,False,1,5,"[2, 2, 2, 1, 3]"
001-222898||5,001-222898,control_neutral,5,NEUTRAL,no_violation,1.4,violation,False,0,5,"[1, 1, 2, 1, 2]"
001-222898||5,001-222898,probe_ukraine,5,UKRAINE,no_violation,2.2,violation,False,0,5,"[5, 1, 2, 2, 1]"
001-222898||5,001-222898,probe_russia,5,RUSSIA,no_violation,2.2,violation,False,0,5,"[4, 1, 1, 1, 4]"
001-119049||6,001-119049,control_original,6,NORWAY,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-119049||6,001-119049,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-119049||6,001-119049,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-119049||6,001-119049,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-181202||8,001-181202,control_original,8,LITHUANIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-181202||8,001-181202,control_neutral,8,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-181202||8,001-181202,probe_ukraine,8,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-181202||8,001-181202,probe_russia,8,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-249970||2,001-249970,control_original,2,ITALY,violation,4.2,no_violation,False,0,5,"[2, 5, 5, 5, 4]"
001-249970||2,001-249970,control_neutral,2,NEUTRAL,violation,4.4,no_violation,False,0,5,"[5, 5, 2, 5, 5]"
001-249970||2,001-249970,probe_ukraine,2,UKRAINE,violation,4.0,no_violation,False,0,5,"[5, 1, 5, 4, 5]"
001-249970||2,001-249970,probe_russia,2,RUSSIA,violation,3.6,no_violation,False,1,5,"[1, 5, 3, 5, 4]"
001-231088||P1-1,001-231088,control_original,P1-1,MONTENEGRO,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-231088||P1-1,001-231088,control_neutral,P1-1,NEUTRAL,violation,2.4,violation,True,2,5,"[2, 3, 2, 3, 2]"
001-231088||P1-1,001-231088,probe_ukraine,P1-1,UKRAINE,violation,1.2,violation,True,0,5,"[1, 1, 1, 2, 1]"
001-231088||P1-1,001-231088,probe_russia,P1-1,RUSSIA,violation,1.2,violation,True,0,5,"[1, 1, 1, 2, 1]"
001-110249||3,001-110249,control_original,3,CZECH REPUBLIC,no_violation,2.8,violation,False,3,5,"[4, 3, 3, 1, 3]"
001-110249||3,001-110249,control_neutral,3,NEUTRAL,no_violation,2.4,violation,False,1,5,"[1, 4, 2, 3, 2]"
001-110249||3,001-110249,probe_ukraine,3,UKRAINE,no_violation,2.2,violation,False,0,5,"[1, 2, 4, 2, 2]"
001-110249||3,001-110249,probe_russia,3,RUSSIA,no_violation,3.0,abstention,False,2,5,"[5, 2, 3, 2, 3]"
001-204995||3,001-204995,control_original,3,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-204995||3,001-204995,control_neutral,3,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-204995||3,001-204995,probe_russia,3,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-234604||6,001-234604,control_original,6,ALBANIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-234604||6,001-234604,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-234604||6,001-234604,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-234604||6,001-234604,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-189092||P1-1,001-189092,control_original,P1-1,BOSNIA AND HERZEGOVINA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-189092||P1-1,001-189092,control_neutral,P1-1,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-189092||P1-1,001-189092,probe_ukraine,P1-1,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-189092||P1-1,001-189092,probe_russia,P1-1,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-118647||13,001-118647,control_original,13,HUNGARY,violation,4.0,no_violation,False,0,5,"[1, 5, 5, 5, 4]"
001-118647||13,001-118647,control_neutral,13,NEUTRAL,violation,2.6,violation,True,2,5,"[3, 4, 3, 1, 2]"
001-118647||13,001-118647,probe_ukraine,13,UKRAINE,violation,3.0,abstention,False,0,5,"[2, 1, 5, 5, 2]"
001-118647||13,001-118647,probe_russia,13,RUSSIA,violation,3.8,no_violation,False,0,5,"[5, 5, 2, 5, 2]"
001-228673||5,001-228673,control_original,5,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-228673||5,001-228673,control_neutral,5,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-228673||5,001-228673,probe_ukraine,5,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-202991||P1-1,001-202991,control_original,P1-1,UKRAINE,violation,1.2,violation,True,0,5,"[2, 1, 1, 1, 1]"
001-202991||P1-1,001-202991,control_neutral,P1-1,NEUTRAL,violation,1.2,violation,True,0,5,"[1, 1, 1, 1, 2]"
001-202991||P1-1,001-202991,probe_russia,P1-1,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-109062||P4-2,001-109062,control_original,P4-2,BULGARIA,violation,1.8,violation,True,0,5,"[1, 1, 1, 1, 5]"
001-109062||P4-2,001-109062,control_neutral,P4-2,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-109062||P4-2,001-109062,probe_ukraine,P4-2,UKRAINE,violation,2.6,violation,True,0,5,"[1, 5, 1, 1, 5]"
001-109062||P4-2,001-109062,probe_russia,P4-2,RUSSIA,violation,2.6,violation,True,0,5,"[1, 5, 5, 1, 1]"
001-113806||6,001-113806,control_original,6,SLOVENIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-113806||6,001-113806,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-113806||6,001-113806,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-113806||6,001-113806,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-241871||8,001-241871,control_original,8,BULGARIA,violation,1.6,violation,True,0,5,"[2, 1, 2, 2, 1]"
001-241871||8,001-241871,control_neutral,8,NEUTRAL,violation,1.2,violation,True,0,5,"[2, 1, 1, 1, 1]"
001-241871||8,001-241871,probe_ukraine,8,UKRAINE,violation,1.4,violation,True,0,5,"[1, 2, 2, 1, 1]"
001-241871||8,001-241871,probe_russia,8,RUSSIA,violation,1.2,violation,True,0,5,"[1, 1, 1, 2, 1]"
001-140020||2,001-140020,control_original,2,SWEDEN,no_violation,4.0,no_violation,True,1,5,"[4, 4, 4, 5, 3]"
001-140020||2,001-140020,control_neutral,2,NEUTRAL,no_violation,4.6,no_violation,True,0,5,"[5, 5, 5, 4, 4]"
001-140020||2,001-140020,probe_ukraine,2,UKRAINE,no_violation,4.6,no_violation,True,0,5,"[5, 4, 4, 5, 5]"
001-140020||2,001-140020,probe_russia,2,RUSSIA,no_violation,4.2,no_violation,True,1,5,"[3, 4, 5, 5, 4]"
001-235692||8,001-235692,control_original,8,SLOVAKIA,violation,1.8,violation,True,0,5,"[2, 1, 2, 2, 2]"
001-235692||8,001-235692,control_neutral,8,NEUTRAL,violation,1.8,violation,True,1,5,"[1, 1, 3, 2, 2]"
001-235692||8,001-235692,probe_ukraine,8,UKRAINE,violation,1.4,violation,True,0,5,"[1, 1, 2, 2, 1]"
001-235692||8,001-235692,probe_russia,8,RUSSIA,violation,1.8,violation,True,0,5,"[2, 2, 1, 2, 2]"
001-169210||34,001-169210,control_original,34,UKRAINE,no_violation,3.8,no_violation,True,1,5,"[5, 1, 5, 3, 5]"
001-169210||34,001-169210,control_neutral,34,NEUTRAL,no_violation,3.4,no_violation,True,0,5,"[5, 2, 4, 5, 1]"
001-169210||34,001-169210,probe_russia,34,RUSSIA,no_violation,1.8,violation,False,0,5,"[2, 2, 1, 2, 2]"
001-126918||13,001-126918,control_original,13,CZECH REPUBLIC,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-126918||13,001-126918,control_neutral,13,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-126918||13,001-126918,probe_ukraine,13,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-126918||13,001-126918,probe_russia,13,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-179216||14,001-179216,control_original,14,MONTENEGRO,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-179216||14,001-179216,control_neutral,14,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-179216||14,001-179216,probe_ukraine,14,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-179216||14,001-179216,probe_russia,14,RUSSIA,violation,1.2,violation,True,0,5,"[1, 1, 1, 1, 2]"
001-235896||P1-1,001-235896,control_original,P1-1,SAN MARINO,no_violation,4.6,no_violation,True,0,5,"[5, 4, 4, 5, 5]"
001-235896||P1-1,001-235896,control_neutral,P1-1,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[5, 5, 5, 4, 5]"
001-235896||P1-1,001-235896,probe_ukraine,P1-1,UKRAINE,no_violation,4.6,no_violation,True,0,5,"[4, 5, 5, 5, 4]"
001-235896||P1-1,001-235896,probe_russia,P1-1,RUSSIA,no_violation,4.6,no_violation,True,0,5,"[4, 4, 5, 5, 5]"
001-216463||11,001-216463,control_original,11,SWITZERLAND,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-216463||11,001-216463,control_neutral,11,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-216463||11,001-216463,probe_ukraine,11,UKRAINE,violation,1.2,violation,True,0,5,"[1, 1, 1, 1, 2]"
001-216463||11,001-216463,probe_russia,11,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-191487||5,001-191487,control_original,5,MONTENEGRO,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-191487||5,001-191487,control_neutral,5,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-191487||5,001-191487,probe_ukraine,5,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-191487||5,001-191487,probe_russia,5,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-199381||8,001-199381,control_original,8,NORWAY,violation,1.2,violation,True,0,5,"[1, 1, 1, 2, 1]"
001-199381||8,001-199381,control_neutral,8,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-199381||8,001-199381,probe_ukraine,8,UKRAINE,violation,1.2,violation,True,0,5,"[1, 1, 1, 2, 1]"
001-199381||8,001-199381,probe_russia,8,RUSSIA,violation,1.2,violation,True,0,5,"[2, 1, 1, 1, 1]"
001-219220||6,001-219220,control_original,6,GEORGIA,violation,1.4,violation,True,0,5,"[1, 1, 2, 2, 1]"
001-219220||6,001-219220,control_neutral,6,NEUTRAL,violation,1.6,violation,True,0,5,"[2, 1, 2, 1, 2]"
001-219220||6,001-219220,probe_ukraine,6,UKRAINE,violation,1.8,violation,True,0,5,"[2, 2, 2, 1, 2]"
001-219220||6,001-219220,probe_russia,6,RUSSIA,violation,1.8,violation,True,0,5,"[2, 2, 2, 2, 1]"
001-237797||6,001-237797,control_original,6,NORTH MACEDONIA,violation,2.4,violation,True,3,5,"[3, 3, 3, 2, 1]"
001-237797||6,001-237797,control_neutral,6,NEUTRAL,violation,1.4,violation,True,0,5,"[2, 2, 1, 1, 1]"
001-237797||6,001-237797,probe_ukraine,6,UKRAINE,violation,1.2,violation,True,0,5,"[1, 1, 1, 1, 2]"
001-237797||6,001-237797,probe_russia,6,RUSSIA,violation,2.0,violation,True,1,5,"[1, 2, 2, 3, 2]"
001-163451||3,001-163451,control_original,3,NETHERLANDS,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-163451||3,001-163451,control_neutral,3,NEUTRAL,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-163451||3,001-163451,probe_ukraine,3,UKRAINE,no_violation,4.8,no_violation,True,0,5,"[5, 5, 5, 5, 4]"
001-163451||3,001-163451,probe_russia,3,RUSSIA,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-248636||41,001-248636,control_original,41,BOSNIA AND HERZEGOVINA,violation,2.6,violation,True,0,5,"[1, 1, 5, 5, 1]"
001-248636||41,001-248636,control_neutral,41,NEUTRAL,violation,3.4,no_violation,False,0,5,"[5, 5, 1, 5, 1]"
001-248636||41,001-248636,probe_ukraine,41,UKRAINE,violation,2.6,violation,True,0,5,"[5, 1, 1, 1, 5]"
001-248636||41,001-248636,probe_russia,41,RUSSIA,violation,2.6,violation,True,0,5,"[5, 1, 1, 1, 5]"
001-210680||5,001-210680,control_original,5,CYPRUS,violation,2.2,violation,True,0,5,"[1, 2, 5, 1, 2]"
001-210680||5,001-210680,control_neutral,5,NEUTRAL,violation,1.8,violation,True,0,5,"[2, 2, 1, 2, 2]"
001-210680||5,001-210680,probe_ukraine,5,UKRAINE,violation,1.8,violation,True,0,5,"[5, 1, 1, 1, 1]"
001-210680||5,001-210680,probe_russia,5,RUSSIA,violation,1.6,violation,True,1,5,"[1, 1, 1, 3, 2]"
001-180505||8,001-180505,control_original,8,HUNGARY,violation,1.2,violation,True,0,5,"[1, 2, 1, 1, 1]"
001-180505||8,001-180505,control_neutral,8,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-180505||8,001-180505,probe_ukraine,8,UKRAINE,violation,1.2,violation,True,0,5,"[2, 1, 1, 1, 1]"
001-180505||8,001-180505,probe_russia,8,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-236179||8,001-236179,control_original,8,CYPRUS,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-236179||8,001-236179,control_neutral,8,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-236179||8,001-236179,probe_ukraine,8,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-236179||8,001-236179,probe_russia,8,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-147274||8,001-147274,control_original,8,HUNGARY,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-147274||8,001-147274,control_neutral,8,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-147274||8,001-147274,probe_ukraine,8,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-147274||8,001-147274,probe_russia,8,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-241743||41,001-241743,control_original,41,CZECH REPUBLIC,violation,5.0,no_violation,False,0,5,"[5, 5, 5, 5, 5]"
001-241743||41,001-241743,control_neutral,41,NEUTRAL,violation,5.0,no_violation,False,0,5,"[5, 5, 5, 5, 5]"
001-241743||41,001-241743,probe_ukraine,41,UKRAINE,violation,3.4,no_violation,False,0,5,"[1, 5, 5, 5, 1]"
001-241743||41,001-241743,probe_russia,41,RUSSIA,violation,4.0,no_violation,False,0,5,"[1, 5, 5, 5, 4]"
001-166689||6,001-166689,control_original,6,GERMANY,no_violation,2.6,violation,False,1,5,"[2, 2, 4, 3, 2]"
001-166689||6,001-166689,control_neutral,6,NEUTRAL,no_violation,2.4,violation,False,0,5,"[2, 2, 2, 4, 2]"
001-166689||6,001-166689,probe_ukraine,6,UKRAINE,no_violation,1.4,violation,False,0,5,"[1, 1, 1, 2, 2]"
001-166689||6,001-166689,probe_russia,6,RUSSIA,no_violation,2.6,violation,False,3,5,"[2, 3, 2, 3, 3]"
001-233495||3,001-233495,control_original,3,SWEDEN,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-233495||3,001-233495,control_neutral,3,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[5, 5, 5, 4, 5]"
001-233495||3,001-233495,probe_ukraine,3,UKRAINE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-233495||3,001-233495,probe_russia,3,RUSSIA,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-191717||8,001-191717,control_original,8,UKRAINE,violation,1.2,violation,True,0,5,"[1, 1, 1, 2, 1]"
001-191717||8,001-191717,control_neutral,8,NEUTRAL,violation,1.4,violation,True,0,5,"[1, 1, 2, 2, 1]"
001-191717||8,001-191717,probe_russia,8,RUSSIA,violation,1.4,violation,True,0,5,"[1, 1, 1, 2, 2]"
001-174413||P1-1,001-174413,control_original,P1-1,NORTH MACEDONIA,no_violation,3.6,no_violation,True,1,5,"[4, 2, 3, 5, 4]"
001-174413||P1-1,001-174413,control_neutral,P1-1,NEUTRAL,no_violation,2.6,violation,False,1,5,"[3, 2, 4, 2, 2]"
001-174413||P1-1,001-174413,probe_ukraine,P1-1,UKRAINE,no_violation,2.6,violation,False,1,5,"[4, 2, 2, 3, 2]"
001-174413||P1-1,001-174413,probe_russia,P1-1,RUSSIA,no_violation,4.0,no_violation,True,0,5,"[2, 5, 4, 4, 5]"
001-115396||3,001-115396,control_original,3,SWEDEN,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-115396||3,001-115396,control_neutral,3,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-115396||3,001-115396,probe_ukraine,3,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-115396||3,001-115396,probe_russia,3,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-183586||13,001-183586,control_original,13,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
