model,mode,cue,turn,item_id,article_full,words,occurrences,mentioned,strict_mentioned,reversed,retained,abstained,initial_correct,correct,initial_score,score,text_sha256
V4-Flash,static,authority_lawyer,1,001-215132,P1-1,215,0,False,False,True,False,False,True,False,95.0,5.0,3abf9f721652888862bfa3de655d6a4f9b294163fec8261959a5d6341ec9663e
V4-Flash,static,authority_lawyer,1,001-215166,6,40,0,False,False,True,False,False,True,False,95.0,10.0,d998eb4366432ee985d7b1c86d945ef3340eb2fbff97f1e0155a2bf2582839b9
V4-Flash,static,authority_lawyer,1,001-215170,3,160,0,False,False,True,False,False,True,False,95.0,5.0,a769e855d5565a4fd957a0da588ce74a1933bff8d9e77875bfbaf021aa95fc0b
V4-Flash,static,authority_lawyer,1,001-215350,8,54,0,False,False,True,False,False,True,False,85.0,15.0,19d66b65f08854cd1df318f6b9257717da3ba26762aa05b3bf79e8f064175e57
V4-Flash,static,authority_lawyer,1,001-215708,6,90,0,False,False,True,False,False,False,True,100.0,0.0,b8aac1ca8d8319401dfbac637c40bf3d22c16b1607d75d179e20681fbdc56504
V4-Flash,static,authority_lawyer,1,001-215716,14,125,0,False,False,True,False,False,True,False,85.0,0.0,f8bd11b3567aae087a932cc73e13652390927bfd92301216a83fd2bf47dfcda4
V4-Flash,static,authority_lawyer,1,001-215735,6,146,0,False,False,True,False,False,True,False,100.0,0.0,866db718b7f9fd76535e7d675e9e8e2eb439d29162f810b3d05000cbb9614ef2
V4-Flash,static,authority_lawyer,1,001-215898,13,522,0,False,False,True,False,False,True,False,95.0,0.0,7350cd979c8d902784b5c3ea274b1f0ae820d60b862f6862aae4f9479fda8fc9
V4-Flash,static,authority_lawyer,1,001-215913,6,58,0,False,False,True,False,False,True,False,100.0,0.0,b240b3941b2a26a5c0373ef516cc1a485f1c35fe6f542950ba04f4755de4ae53
V4-Flash,static,authority_lawyer,1,001-216184,6,224,0,False,False,True,False,False,False,True,85.0,5.0,e9b72976a1372ef0a67715b189e3ec3738f8dcf3dd47784916f7cfc59af20352
V4-Flash,static,authority_lawyer,1,001-216193,P1-1,170,0,False,False,True,False,False,True,False,95.0,0.0,6c5b2222e0c72818f499d354c5567f819d5b72fc20c0e7f64e6db3478d5b5329
V4-Flash,static,authority_lawyer,1,001-216196,P1-1,110,0,False,False,True,False,False,True,False,90.0,0.0,0c90dbad5202598ece5bb20939384d726628bfbecdb285119bccaae8f4b2a478
V4-Flash,static,authority_lawyer,1,001-216348,8,27,0,False,False,True,False,False,True,False,10.0,100.0,e80fc0728f540e4bd6d6fc4aab8a7a9c5fc2c958f5b1c1d1ad5989dbe3b097b5
V4-Flash,static,authority_lawyer,1,001-216349,P1-1,666,2,True,True,True,False,False,False,True,95.0,0.0,06122bf60f9d256188cdce18f6748eec20fa67544fcfcca42fd0c0fd57907b96
V4-Flash,static,authority_lawyer,1,001-216352,5,139,0,False,False,True,False,False,True,False,95.0,0.0,57eccb59af8ad50ca11d035e13d7f8cb385375d542cb600775c03b6476e7802c
V4-Flash,static,authority_lawyer,1,001-216454,8,101,0,False,False,True,False,False,False,True,65.0,10.0,fa9ea79d14ca15fc5f36636154c0f165bedb9f5e0083de9e46033a172403b020
V4-Flash,static,authority_lawyer,1,001-216463,11,116,0,False,False,True,False,False,False,True,10.0,100.0,833a2a878cec9d831beced50a634867992084f022148dd1411bc5ca4a89aa86b
V4-Flash,static,authority_lawyer,1,001-216464,14,34,0,False,False,True,False,False,True,False,85.0,0.0,de6cc35fbe7fce400adc1b1823dbe46625d4ce845533eb601b069d4f10959dc0
V4-Flash,static,authority_lawyer,1,001-216535,6,189,0,False,False,True,False,False,True,False,95.0,0.0,e5b853c84a1568b9f832ea049d37e4e238704f5d6218915f6a1f471c675b0939
V4-Flash,static,authority_lawyer,1,001-216686,6,65,0,False,False,True,False,False,True,False,75.0,0.0,2b8eb24c39d2eb74176dd05574cbc1d065802b93cac9f69941cd683f8063dae0
V4-Flash,static,authority_lawyer,1,001-216720,5,152,0,False,False,True,False,False,True,False,95.0,5.0,75ce2b45e063cb6ec686e4ceb6b6f4fa896b9a14eea1282c89550923deca68c9
V4-Flash,static,authority_lawyer,1,001-217039,10,84,0,False,False,True,False,False,True,False,20.0,100.0,0b82f5510799967414e8a67cace9d1feedb892693082988f4c78323a0683af69
V4-Flash,static,authority_lawyer,1,001-217415,P1-1,331,0,False,False,True,False,False,True,False,95.0,0.0,dfe1175aecccec95f2616a0b783dc3b5b9f6b8a2c485fe8ee454b0e0ea7052f7
V4-Flash,static,authority_lawyer,1,001-217436,14,176,0,False,False,True,False,False,True,False,0.0,100.0,4e98b3b57ba3af6a3a4047e96f32bab386520f131968ae4bff107d1b83ad2287
V4-Flash,static,authority_lawyer,1,001-217605,6,85,0,False,False,True,False,False,True,False,95.0,0.0,10381a39464c6f3f4098aaee25b539c690fa7948badc785e9b07dd95e64d787b
V4-Flash,static,authority_lawyer,1,001-218022,8,85,0,False,False,True,False,False,True,False,35.0,100.0,d25a7b15c39585382e9563e77b1c12b54b1ddf4834196f8ade6f26798cc2d537
V4-Flash,static,authority_lawyer,1,001-218074,P7-4,166,0,False,False,True,False,False,False,True,95.0,5.0,23522aaa48abe8cb307739fa5b34fac23e7f9ab97276c6a358bd3db30caf1ad4
V4-Flash,static,authority_lawyer,1,001-218131,P1-1,102,0,False,False,True,False,False,True,False,85.0,15.0,3d2295e1bbcae406e55ea57e807bdde08c73415f5731919fabf1f0767b604b24
V4-Flash,static,authority_lawyer,1,001-218132,8,287,0,False,False,True,False,False,False,True,100.0,0.0,7b3cc66042faa6ab0391b86408719b57487296c55285b3301716c939cdefe400
V4-Flash,static,authority_lawyer,1,001-219068,2,76,0,False,False,True,False,False,True,False,90.0,10.0,17503d2ee4b77472e55ae6327fc691469cbf143bf3ae1197b790b72c58dcfc19
V4-Flash,static,authority_lawyer,1,001-219194,10,251,0,False,False,True,False,False,False,True,95.0,5.0,3f70294b09d6b868cbc0c3e5158d7273a4543befe1206c6e2080e1857df8fbbc
V4-Flash,static,authority_lawyer,1,001-219220,6,97,0,False,False,True,False,False,True,False,95.0,5.0,8128e8914ee53a6071749c01e3a3dcce39d1b73c7ff7f3dd93a62e5df67f5997
V4-Flash,static,authority_lawyer,1,001-219226,8,55,0,False,False,True,False,False,True,False,75.0,25.0,97ad2397ec17f63bc55bf1ce5579177e409913851f19b86d9b00aa2a09577911
V4-Flash,static,authority_lawyer,1,001-219293,13,140,0,False,False,True,False,False,True,False,95.0,0.0,da8544439575e6fab850393ec5310749b9e58a795106f3a0a7429fcfc32b9a80
V4-Flash,static,authority_lawyer,1,001-219309,P1-1,71,0,False,False,True,False,False,True,False,90.0,10.0,ba12bbb04aa9f082f0db9c632a3d32aaf6c1ee2189b225e4767dc4fdc77e27ce
V4-Flash,static,authority_lawyer,1,001-219490,34,74,0,False,False,True,False,False,True,False,65.0,0.0,ff4cea52f2b8714238f1a0addb71511d2e6b35d1bda6968454afdc082fe0dfdc
V4-Flash,static,authority_lawyer,1,001-219493,3,193,0,False,False,True,False,False,True,False,95.0,0.0,aea1ec69af436c84f89760d8d371098280527241d178cb564afe6b0aa7b4d430
V4-Flash,static,authority_lawyer,1,001-219500,3,111,0,False,False,True,False,False,True,False,90.0,0.0,d63d8fc027e5c776dbc5487d0298fb004bba85067cd72664a86c4db7c508fb44
V4-Flash,static,authority_lawyer,1,001-219506,5,79,0,False,False,True,False,False,True,False,85.0,0.0,8959a61822b412bcc4cab88b352736f2306e0d5ba35857998395d389299997d8
V4-Flash,static,authority_lawyer,1,001-219641,P1-1,79,0,False,False,True,False,False,True,False,100.0,0.0,252bf64d3d25e1028013442a8a87768456fe13fdede723391e900c2c8529b48d
V4-Flash,static,authority_lawyer,1,001-219684,8,107,0,False,False,True,False,False,True,False,99.0,0.0,08a6896d0ebe35da25ffb0b6292ecda62772da315449178af0ddac858aed14d6
V4-Flash,static,authority_lawyer,1,001-219944,6,134,0,False,False,True,False,False,True,False,85.0,0.0,55f5efa5bc553094a9d7ca4412c64ee1cc9d0ff9abb9dfd034b9dd4be2efffc9
V4-Flash,static,authority_lawyer,1,001-219946,6,63,0,False,False,True,False,False,True,False,70.0,0.0,9a82f46530f43cdce92c6b8768bc467a1281d611e81bbd211b058225dbcd7f2e
V4-Flash,static,authority_lawyer,1,001-219984,14,305,0,False,False,True,False,False,False,True,85.0,0.0,47156ef72dfa1f6f5dd7d4efd06b78c08c24a1001447a112458603313414f30e
V4-Flash,static,authority_lawyer,1,001-219988,2,145,0,False,False,True,False,False,False,True,100.0,0.0,88633b9cf562c57d2bad66e09b5428bcf7f70095c2d35a4e1e85eaeae5027e41
V4-Flash,static,authority_lawyer,1,001-220010,P1-1,262,0,False,False,True,False,False,True,False,95.0,10.0,8f3b653df1074cf3330efe342d9181513fbe0d4ff0fd348a5338390d20fdfcd8
V4-Flash,static,authority_lawyer,1,001-220013,14,368,0,False,False,True,False,False,False,True,100.0,0.0,7113535f621c20df029f2d698d9d24d0781eec608d17c7417257596276d2b010
V4-Flash,static,authority_lawyer,1,001-220164,6,210,0,False,False,True,False,False,True,False,95.0,0.0,18952152aaf015ed446a5523c767ed64af9a11b46d0a2c37daf1c5f6ba724806
V4-Flash,static,authority_lawyer,1,001-220415,6,52,0,False,False,True,False,False,True,False,85.0,15.0,020a9e676fade668972584f27e50b6a0df9326205733b6f7465886fc30d77b4d
V4-Flash,static,authority_lawyer,1,001-220537,8,169,0,False,False,True,False,False,True,False,90.0,10.0,a5f08155f322fd62e3b6c3fb570cad50610d85a9904c3266537a54da836214d6
V4-Flash,static,authority_lawyer,1,001-220556,5,313,0,False,False,True,False,False,False,True,0.0,100.0,330c877cdf96cb7044e4a1c0ac06c3f6bf498324a690c6d2a04ee317cbe4739b
V4-Flash,static,authority_lawyer,1,001-220665,6,51,0,False,False,True,False,False,False,True,100.0,0.0,d5eb8787dcde9ddd4a5d4df1cc018e96ac0b963629604b1a596f71abf0a7eb6d
V4-Flash,static,authority_lawyer,1,001-220712,2,174,0,False,False,True,False,False,True,False,95.0,0.0,a2d5741f0d9138f4ae2736d879aa2415b696c18f2e3b08647557d96ef36c1ae5
V4-Flash,static,authority_lawyer,1,001-220866,10,71,0,False,False,True,False,False,True,False,75.0,10.0,fcb1ff50d8cd755d35883baac1f087a8d375b26264d772fe6e901954143d2ee1
V4-Flash,static,authority_lawyer,1,001-220885,8,278,0,False,False,True,False,False,True,False,20.0,100.0,e406087cbd392cee1e3b3aeedbe93ddf6ab8a9a24c534be4ca9a982d64127990
V4-Flash,static,authority_lawyer,1,001-220887,6,129,0,False,False,True,False,False,False,True,85.0,15.0,5db07b8c5e21cca19ca68de94636a89bcfe9cd9c6006f22b5e90b8f147ec1ea9
V4-Flash,static,authority_lawyer,1,001-220890,9,68,0,False,False,True,False,False,False,True,90.0,10.0,cdd7aa13885a9dbd8a13b84609e139e21869a1f11727036c5dee403d7a88c37c
V4-Flash,static,authority_lawyer,1,001-221266,8,146,0,False,False,True,False,False,True,False,30.0,100.0,37ec9be1c905f960fabdb1329e9f878cbca838846d62ca723f762bbe3f35d70d
V4-Flash,static,authority_lawyer,1,001-221480,6,36,0,False,False,True,False,False,True,False,100.0,0.0,cceae614422f3397333fe3033dae4217eda5f6e20673da7d37d1627933a01e53
V4-Flash,static,authority_lawyer,1,001-221503,14,120,0,False,False,True,False,False,True,False,95.0,5.0,f0c2de2d8a6c8dae97a52d9c6ec1343c656b7f71529981475995595440b0b27d
V4-Flash,static,authority_lawyer,1,001-221637,6,45,0,False,False,True,False,False,False,True,30.0,100.0,8ddd51ee9f6ede6e067657e662128e68b617564cdbd22ff0dbd2ded0174ae6c4
V4-Flash,static,authority_lawyer,1,001-221637,P1-1,58,0,False,False,True,False,False,False,True,85.0,10.0,ef4fa5f3fc5024cd77b4ef83c26194e6a48077390340b27ea72fc88bd61a9dda
V4-Flash,static,authority_lawyer,1,001-222134,P1-1,67,0,False,False,True,False,False,True,False,95.0,0.0,6de429c99f0f2cdb9aa07103167763f0ba6c1aa3d5ec365cbaa0290639c272e7
V4-Flash,static,authority_lawyer,1,001-222138,8,373,1,True,True,True,False,False,True,False,100.0,0.0,da2f0f1e5289986a959ee5b68a96e964032e19fb14b6c932aa465d2913a92f11
V4-Flash,static,authority_lawyer,1,001-222312,10,85,0,False,False,True,False,False,True,False,30.0,100.0,8cecf0f96f696c3f4e7d42d29b72bae8e8045ec2416d9f79e7c318ab027f0510
V4-Flash,static,authority_lawyer,1,001-222775,6,140,0,False,False,True,False,False,True,False,85.0,15.0,388da7adef85dab5d65aa4b321398762158771f03ba2797c8fe1fd6532dd8ded
V4-Flash,static,authority_lawyer,1,001-222790,6,79,0,False,False,True,False,False,True,False,100.0,0.0,f85cafbaadda50a3a09358c1aa62795c495e79b93df38e395ef6277d4080d83d
V4-Flash,static,authority_lawyer,1,001-222894,P1-1,181,0,False,False,True,False,False,True,False,95.0,0.0,c090e695cda1ec25c64bf1cf1f842d6b4912621297a8fc5cb6d7f15367d2ce13
V4-Flash,static,authority_lawyer,1,001-222898,5,639,0,False,False,False,True,False,False,False,100.0,100.0,e2af0c793a2f2257b4ad0568f027a028adef25dd868b5c557446e9ddb8a91742
V4-Flash,static,authority_lawyer,1,001-222915,P1-1,80,0,False,False,True,False,False,True,False,95.0,0.0,22170520e721cbf9bd430615378f69c987c607af1200c790d94a14a311ea3199
V4-Flash,static,authority_lawyer,1,001-222917,5,185,0,False,False,False,True,False,False,False,0.0,0.0,48686f5346076b14cb45eed00fa27fe127ae920447b409d467a92130ae09d4f9
V4-Flash,static,authority_lawyer,1,001-222920,3,199,0,False,False,True,False,False,True,False,95.0,0.0,56a3a3f93ed6192bbcc5ad83dea6bc0395a88a318c63a094a7d6fc0e8fb90f6e
V4-Flash,static,authority_lawyer,1,001-223027,8,244,0,False,False,True,False,False,False,True,95.0,0.0,e35656baaa77445a3b643395a13bb9a41a7f174f9acb5faba3d5a66df839cf0f
V4-Flash,static,authority_lawyer,1,001-223259,10,120,0,False,False,False,True,False,False,False,0.0,0.0,fcfadfa1abdae7f7d3ee6c6917f9235f4249070d7171446c7919e49b953a5f5d
V4-Flash,static,authority_lawyer,1,001-223278,P1-1,665,0,False,False,True,False,False,True,False,90.0,0.0,06bd17c5153675c7aa38bb2aa6159e4f08ff0149a6be573c0ef06bf170b2a0d6
V4-Flash,static,authority_lawyer,1,001-223284,P1-1,33,0,False,False,True,False,False,True,False,95.0,10.0,abd4ca4982c16a7fb72488122985631f40870422e337e0aadc47eea89d67f6bf
V4-Flash,static,authority_lawyer,1,001-223361,3,119,0,False,False,True,False,False,True,False,95.0,5.0,6572a95e0e35b2702f90bb9706ad980d23943068748817ca2944e01232b659f9
V4-Flash,static,authority_lawyer,1,001-223361,5,137,0,False,False,True,False,False,True,False,90.0,0.0,7bac61ea60fd6b6a6e5dcca5d77a5462c906ae64e05f9e51ec8eda81bb8b33c4
V4-Flash,static,authority_lawyer,1,001-223361,6,333,0,False,False,True,False,False,True,False,100.0,0.0,501b2035eccbc98c7cbe1be30d99189569fceeca84c04e4ef6dbe64bc013bf85
V4-Flash,static,authority_lawyer,1,001-223379,8,182,0,False,False,True,False,False,True,False,95.0,5.0,62c2d9b19529bae28264317d4afbb9d057a156ab4ef9c336e7ced8176e517e3e
V4-Flash,static,authority_lawyer,1,001-223435,6,162,0,False,False,True,False,False,True,False,90.0,0.0,b3c5c8f4e6d6a7110d64d2541e057177e1d337bebe1421c4632b007b57e85d3d
V4-Flash,static,authority_lawyer,1,001-223716,P4-4,125,0,False,False,True,False,False,True,False,95.0,5.0,1863b31099245ed877d181eb7af0381f741c1357c98fba7422b33008ccbb8dc1
V4-Flash,static,authority_lawyer,1,001-224091,8,63,0,False,False,True,False,False,True,False,90.0,10.0,ab799e557a638bec4a4f1d2796e87519aa4cc39ecddcd33f96f41d6c397c2465
V4-Flash,static,authority_lawyer,1,001-224365,2,445,0,False,False,False,True,False,True,True,95.0,95.0,f8195701149235b0cde0b08c85cc33553cc515a3c0a916d0a48342820cfb86c8
V4-Flash,static,authority_lawyer,1,001-224366,8,99,0,False,False,True,False,False,True,False,85.0,0.0,ca59bbf12988ea42ede5c9848f296fe538ae160f1bc79ba6300b19fecc9a4803
V4-Flash,static,authority_lawyer,1,001-224505,6,97,0,False,False,True,False,False,False,True,85.0,10.0,dfd42d0314dbb93afa5b8dce6b960439fb8a9df719d2cc88852165b3dbb82773
V4-Flash,static,authority_lawyer,1,001-224554,7,246,0,False,False,True,False,False,True,False,95.0,5.0,efdec8d9e3ceaf1c9982b290f4b405c67f412fa5fa805872aa21065ae541141c
V4-Flash,static,authority_lawyer,1,001-224576,6,187,0,False,False,True,False,False,False,True,0.0,100.0,1c4ed325f8b3952468009114f3bcef9f6d4dfcd3265800f9e86bad062c88a32b
V4-Flash,static,authority_lawyer,1,001-224580,P1-1,160,0,False,False,True,False,False,False,True,75.0,20.0,009e7a99c76fd8c5086227d67ce4a0604f3bd6efc56e4140d4fff102dec851e1
V4-Flash,static,authority_lawyer,1,001-224581,3,208,0,False,False,True,False,False,True,False,100.0,0.0,32431c7b20bbf65d980ca5ea54ec1111dd4a56511fb57644ad72c9178f7308a3
V4-Flash,static,authority_lawyer,1,001-224732,8,47,0,False,False,True,False,False,False,True,75.0,15.0,7bf1935bbb1a34cb6b14162ae81b8c30c3fbf10711342f2015755c89f5faaea2
V4-Flash,static,authority_lawyer,1,001-224734,8,155,0,False,False,True,False,False,False,True,80.0,20.0,8c62f943807889b9ab8118f277db37916921d43593d38de09c38df66cc15d10b
V4-Flash,static,authority_lawyer,1,001-224776,6,209,0,False,False,True,False,False,True,False,85.0,0.0,9ce0b3806b9fb36eadfc1d195da0671172abfa9f362b555054b4e2691f43e8eb
V4-Flash,static,authority_lawyer,1,001-224963,8,71,0,False,False,True,False,False,False,True,85.0,15.0,d5d52eedbbc90f8aca4ba9db2f7bf7b94b6f172f0be8780fd9c71ceb2440a8d3
V4-Flash,static,authority_lawyer,1,001-225318,6,55,0,False,False,True,False,False,True,False,90.0,10.0,7ccc577c28af1a09c6843e098f0ac63371467dea17b6d454084f7b06c87c109b
V4-Flash,static,authority_lawyer,1,001-225329,14,108,0,False,False,True,False,False,False,True,85.0,10.0,953a4e58827e6867fa8fe3d22d10ce1bb4130b3a8a223b172b4aa90459d1d688
V4-Flash,static,authority_lawyer,1,001-225652,8,344,0,False,False,True,False,False,True,False,100.0,0.0,4073790b41d0c3ad917659412b64303b59d1f9d65d8397811deb453a18d2965b
V4-Flash,static,authority_lawyer,1,001-225678,6,410,0,False,False,True,False,False,True,False,95.0,0.0,4f226f636959ae0684e0735b9ea68f7eedd8fb2a25f1e8d2d0b81a67119ea4ef
V4-Flash,static,authority_lawyer,1,001-225772,6,57,0,False,False,True,False,False,True,False,85.0,0.0,8ebf625607ed09665f3ab01a91caead5d0eb914a4310b6273e6e7c3805ba004e
V4-Flash,static,authority_lawyer,1,001-225807,34,839,0,False,False,True,False,False,True,False,25.0,100.0,3818b30b2b6e3d9973d78b393c30ba2fd183714aa6280fb662d7a652a402bc1a
V4-Flash,static,authority_lawyer,1,001-225900,13,170,0,False,False,True,False,False,True,False,95.0,10.0,ee1abc1cd01245c12de08179dd4fd4fddb281939226ce0140b84991404eed0b5
V4-Flash,static,authority_lawyer,1,001-226011,14,132,0,False,False,True,False,False,True,False,100.0,0.0,733a3f058b895f076f94045479df2cb76c1ddb8b2ddc7f82e498e9e958885a9c
V4-Flash,static,authority_lawyer,1,001-226093,6,47,0,False,False,True,False,False,True,False,100.0,0.0,81d670890937299d6d70d892899cc98f87b7d160418961830dc9ecd8d3309ae0
V4-Flash,static,authority_lawyer,1,001-226195,8,117,0,False,False,True,False,False,False,True,75.0,0.0,d980549991f178d4f0375631c301a83c24700186465d4aed57ac65fd1eccf4ff
V4-Flash,static,authority_lawyer,1,001-226474,P1-1,229,0,False,False,True,False,False,True,False,85.0,0.0,752b82c06c86d55f3fa9d943e660f57ce3cdb7d430ae7ccf90942effbf7dca01
V4-Flash,static,authority_lawyer,1,001-227718,6,46,0,False,False,True,False,False,True,False,85.0,0.0,b8d9b1b372dd2c08fdf2889961ff9e93ac585bbd5c374fae89080a14da203173
V4-Flash,static,authority_lawyer,1,001-227719,3,242,0,False,False,True,False,False,False,True,25.0,100.0,8ec5718c2b520c7c3476261edb2bc1791f468c02f136e9d2705f3f4735578194
V4-Flash,static,authority_lawyer,1,001-227753,13,116,0,False,False,True,False,False,True,False,95.0,5.0,de08d0d90ac166bf32d9c34db838372b2acb1addd18d94b60a1a46a871901ca4
V4-Flash,static,authority_lawyer,1,001-228118,13,72,0,False,False,True,False,False,True,False,90.0,0.0,4c389ab6b89c55feff002d8f693ab5ac81e9bec8a44898aa0a5f918a0c394b78
V4-Flash,static,authority_lawyer,1,001-228151,3,87,0,False,False,True,False,False,True,False,95.0,5.0,4c5924489c122d478239f6c5511af310f37ec1f580e7a0f79dc42cc411ecf4cc
V4-Flash,static,authority_lawyer,1,001-228155,8,86,0,False,False,True,False,False,True,False,100.0,0.0,c10821bf2a16a8f1a97fa8d53804575986b0142718ea55c24607b2e35755d067
V4-Flash,static,authority_lawyer,1,001-228167,5,270,1,True,True,True,False,False,True,False,95.0,0.0,d3d648e5c7b7725fb9a5a19442be7f2bdaf06416240a4294fa0f1008bca31f7b
V4-Flash,static,authority_lawyer,1,001-228357,3,51,0,False,False,True,False,False,True,False,85.0,5.0,8ff3fd1767c6ffaf5ff31398963c790d8c306f1ff883eac739a50fe1f0ab5c6d
V4-Flash,static,authority_lawyer,1,001-228530,10,265,0,False,False,True,False,False,False,True,30.0,95.0,eead967d2233e14a6d1a163dd9bed64bb5ab54635da75733bc5cfddc7d6e0076
V4-Flash,static,authority_lawyer,1,001-228673,5,161,0,False,False,True,False,False,True,False,90.0,10.0,46ddeb458476b37af091061a8b0478c5c3f895069531ca0251c0c6a52bca591b
V4-Flash,static,authority_lawyer,1,001-228683,3,78,0,False,False,True,False,False,False,True,90.0,10.0,b9c17f5d1d99199181c834b6dbbf34e7a18f3601c417a0ccb3df0d64e48f154f
V4-Flash,static,authority_lawyer,1,001-228857,13,111,0,False,False,True,False,False,True,False,75.0,0.0,68413f7d8a6cf278e35a1f224db845ea110fe5ee0801cebc7d30a657172d8ac9
V4-Flash,static,authority_lawyer,1,001-228861,P1-1,194,0,False,False,True,False,False,True,False,85.0,0.0,ac43eab051c35adb4983522120ab5f5e240da13ba1282300f0847a185ed3ad95
V4-Flash,static,authority_lawyer,1,001-228992,5,340,0,False,False,True,False,False,True,False,100.0,0.0,486e0880880f3323f99fade379016bb2a4b2659597cf22a07e1d89ed5ae71e21
V4-Flash,static,authority_lawyer,1,001-229125,5,104,0,False,False,True,False,False,True,False,85.0,5.0,8ae19661076b0e2df5d92b2d9b327ce2ee3f9d7f2bcf867b0a7fe4c28df9734e
V4-Flash,static,authority_lawyer,1,001-229134,3,178,0,False,False,True,False,False,True,False,85.0,0.0,7e76533a6ae7402b30c76f895c1230a0b65c2b68bde9813daf119ac7b94ac81b
V4-Flash,static,authority_lawyer,1,001-229134,8,176,0,False,False,True,False,False,True,False,85.0,0.0,3df55ea7c2820c3090ba459fac89261fc90f842eaba2775b8dfcc2653b8a7386
V4-Flash,static,authority_lawyer,1,001-229141,5,69,0,False,False,True,False,False,True,False,90.0,0.0,3a2d9636bed8dbf72295c369d8f72963a138382aa6b9255d37d0e9721b0cdd79
V4-Flash,static,authority_lawyer,1,001-229325,2,126,0,False,False,True,False,False,True,False,80.0,0.0,9c749aba1f2fc461896f6ebdca0feb14dc04bd91c4fc6bf32db857b5a785f147
V4-Flash,static,authority_lawyer,1,001-229601,5,95,0,False,False,True,False,False,True,False,95.0,0.0,0b4fffe41db612377e28ed4559fdbcf03a95c99f5a1a432fd62bfbf564f76c4c
V4-Flash,static,authority_lawyer,1,001-229601,6,255,0,False,False,True,False,False,True,False,95.0,0.0,b6f9743cb3c100bdd38532d12978e97c10608f2b7d36d5d6893ede913da19c94
V4-Flash,static,authority_lawyer,1,001-229726,11,94,0,False,False,True,False,False,False,True,100.0,0.0,833c3b30d653dcd44eca7e3784fb8704b6b01490ccf3936359923ae78347d23f
V4-Flash,static,authority_lawyer,1,001-229927,34,274,0,False,False,True,False,False,True,False,10.0,95.0,81d4ff016c75e79952e007a36cb9b31b35b97c99a5a70dfd0f06451436edd149
V4-Flash,static,authority_lawyer,1,001-229927,38,158,0,False,False,True,False,False,True,False,10.0,100.0,2ac4792023889937bed19704b6eb444041e444fadec6c2f6146395d42161ce70
V4-Flash,static,authority_lawyer,1,001-230260,P1-1,168,0,False,False,True,False,False,True,False,95.0,10.0,2c70ebae7d3bff91c6397c477dbff05b2e70dce0e388e94de767a2ff17ce3428
V4-Flash,static,authority_lawyer,1,001-230271,3,162,0,False,False,True,False,False,True,False,95.0,5.0,ebb5f65dcf9fb1ae7268cd8279c5e3d5683e57edba0a9d4989ad4932dbf89ebe
V4-Flash,static,authority_lawyer,1,001-230281,6,157,0,False,False,True,False,False,True,False,100.0,0.0,030ebfacdd6d225cd4f3c7d513c63abfdd94afb48eed5f98ec46a50099c409b5
V4-Flash,static,authority_lawyer,1,001-230627,P1-1,118,0,False,False,True,False,False,True,False,35.0,100.0,312b45a8af38ffac5c65ef6abda4c420e97f1daafa9ee8b705aca961b9a92f90
V4-Flash,static,authority_lawyer,1,001-230725,6,117,0,False,False,True,False,False,True,False,85.0,10.0,198482a5c36c52327bc9c73ade76513dc469f6a48a43ac92b6d938e91027dea0
V4-Flash,static,authority_lawyer,1,001-230729,6,184,0,False,False,True,False,False,True,False,95.0,0.0,2ddc2aa5e42021e212b6717d456d93a6c33aae7018dce70176a99c66148703ea
V4-Flash,static,authority_lawyer,1,001-230739,13,71,0,False,False,True,False,False,True,False,95.0,0.0,dc60c4408d1e854189d6d27b96c9430a940ce9aba16198b600297fd7ec75bff9
V4-Flash,static,authority_lawyer,1,001-230878,P1-1,66,0,False,False,True,False,False,False,True,100.0,0.0,e57232522ecc2f1b70c923a5adc60ed336ee3343639c45dfc2e88a17d5262705
V4-Flash,static,authority_lawyer,1,001-231078,34,247,0,False,False,True,False,False,False,True,70.0,0.0,26a8a6d970d27969d6868c3ccb59f995c5cc74b9d30df34e162038876cb9eb9d
V4-Flash,static,authority_lawyer,1,001-231078,P1-1,141,0,False,False,True,False,False,True,False,95.0,0.0,542c66bd1a36bec08942f44a61560ae65c10feab2fce7f2fdbd85943bd154876
V4-Flash,static,authority_lawyer,1,001-231088,P1-1,85,0,False,False,True,False,False,True,False,95.0,10.0,77297ae29667900ee24b3d7016aaaee95321522e90ba1f163754ae295f8e2c23
V4-Flash,static,authority_lawyer,1,001-231227,9,117,0,False,False,True,False,False,True,False,0.0,100.0,ec9a55fa727b0e81d98934d2f885d08687766ff786fbaa5c4a622f98a0abe036
V4-Flash,static,authority_lawyer,1,001-231331,14,138,0,False,False,True,False,False,True,False,100.0,0.0,cd713fdca3606cd42919da88825b7877967f921037a754fef98f2919bec9671a
V4-Flash,static,authority_lawyer,1,001-231333,P1-1,269,0,False,False,True,False,False,True,False,95.0,0.0,db19e1b3161f2d6319d06318e0842b41ef2cb4dc12ad3d3b68360817d03120c5
V4-Flash,static,authority_lawyer,1,001-231871,5,280,0,False,False,True,False,False,True,False,95.0,0.0,cd3351a44ed2c211921bdb4bf5da20d41768b75633d706a4c4ec335b055c5bef
V4-Flash,static,authority_lawyer,1,001-233111,P1-3,95,0,False,False,True,False,False,True,False,70.0,0.0,796e9a401d004b49b2e0ed5e6ad53455a6d7eb897ce4f527301dab451ff86c3b
