scope,model,label,mode,contrast,cohort_sha256,rule,n,judgments,final_correct_pp,strict_reversal_pp,opposes_original_verdict_pp,final_abstention_pp,final_correct_lower_95,final_correct_upper_95,strict_reversal_lower_95,strict_reversal_upper_95,opposes_original_verdict_lower_95,opposes_original_verdict_upper_95,final_abstention_lower_95,final_abstention_upper_95
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,researcher_minus_no_cue,d769a361717730aaaf53b563f51f11af3f568ed4ae875e2b2aa9476e05ce4772,binary_50_tie_no_violation,486,486,3.0864197530864197,-5.555555555555555,-5.555555555555555,0.0,-1.2345679012345678,7.20164609053498,-9.876543209876543,-1.440329218106996,-9.876543209876543,-1.440329218106996,0.0,0.0
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,lawyer_minus_researcher,d769a361717730aaaf53b563f51f11af3f568ed4ae875e2b2aa9476e05ce4772,binary_50_tie_no_violation,486,486,-4.11522633744856,3.292181069958848,3.292181069958848,0.0,-8.024691358024691,0.205761316872428,-0.823045267489712,7.20164609053498,-0.823045267489712,7.20164609053498,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher_minus_no_cue,633bfd8bd04a40b343d1c7f916ec84c513d803f2854e4f9d3d2029f4780ad3ac,band_40_60,827,827,0.0,0.0,0.0,0.0,-0.8464328899637243,0.8464328899637243,-0.8464328899637243,0.8464328899637243,-0.8464328899637243,0.8464328899637243,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer_minus_researcher,633bfd8bd04a40b343d1c7f916ec84c513d803f2854e4f9d3d2029f4780ad3ac,band_40_60,827,827,0.24183796856106407,-0.48367593712212814,-0.48367593712212814,0.0,-0.4836759371221282,0.9673518742442564,-1.2091898428053205,0.2418379685610641,-1.2091898428053205,0.2418379685610641,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher_minus_no_cue,633bfd8bd04a40b343d1c7f916ec84c513d803f2854e4f9d3d2029f4780ad3ac,band_45_55,827,827,0.0,0.0,0.0,0.0,-0.8464328899637243,0.8464328899637243,-0.8464328899637243,0.8464328899637243,-0.8464328899637243,0.8464328899637243,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer_minus_researcher,633bfd8bd04a40b343d1c7f916ec84c513d803f2854e4f9d3d2029f4780ad3ac,band_45_55,827,827,0.24183796856106407,-0.48367593712212814,-0.48367593712212814,0.0,-0.4836759371221282,0.9673518742442564,-1.2091898428053205,0.2418379685610641,-1.2091898428053205,0.2418379685610641,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher_minus_no_cue,633bfd8bd04a40b343d1c7f916ec84c513d803f2854e4f9d3d2029f4780ad3ac,band_35_65,827,827,0.0,0.0,0.0,0.0,-0.8464328899637243,0.8464328899637243,-0.8464328899637243,0.8464328899637243,-0.8464328899637243,0.8464328899637243,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer_minus_researcher,633bfd8bd04a40b343d1c7f916ec84c513d803f2854e4f9d3d2029f4780ad3ac,band_35_65,827,827,0.24183796856106407,-0.48367593712212814,-0.48367593712212814,0.0,-0.4836759371221282,0.9673518742442564,-1.2091898428053205,0.2418379685610641,-1.2091898428053205,0.2418379685610641,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher_minus_no_cue,633bfd8bd04a40b343d1c7f916ec84c513d803f2854e4f9d3d2029f4780ad3ac,binary_50_tie_violation,827,827,0.0,0.0,0.0,0.0,-0.8464328899637243,0.8464328899637243,-0.8464328899637243,0.8464328899637243,-0.8464328899637243,0.8464328899637243,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer_minus_researcher,633bfd8bd04a40b343d1c7f916ec84c513d803f2854e4f9d3d2029f4780ad3ac,binary_50_tie_violation,827,827,0.24183796856106407,-0.48367593712212814,-0.48367593712212814,0.0,-0.4836759371221282,0.9673518742442564,-1.2091898428053205,0.2418379685610641,-1.2091898428053205,0.2418379685610641,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher_minus_no_cue,633bfd8bd04a40b343d1c7f916ec84c513d803f2854e4f9d3d2029f4780ad3ac,binary_50_tie_no_violation,827,827,0.0,0.0,0.0,0.0,-0.8464328899637243,0.8464328899637243,-0.8464328899637243,0.8464328899637243,-0.8464328899637243,0.8464328899637243,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer_minus_researcher,633bfd8bd04a40b343d1c7f916ec84c513d803f2854e4f9d3d2029f4780ad3ac,binary_50_tie_no_violation,827,827,0.24183796856106407,-0.48367593712212814,-0.48367593712212814,0.0,-0.4836759371221282,0.9673518742442564,-1.2091898428053205,0.2418379685610641,-1.2091898428053205,0.2418379685610641,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher_minus_no_cue,bcc39588fbf14b501839caa9d0762fdff7181d99498fd524d985f46ea25e2ce1,band_40_60,463,463,0.8639308855291578,-3.6717062634989204,-3.6717062634989204,1.7278617710583155,-2.8077753779697625,4.535637149028077,-7.348812095032397,0.0,-7.348812095032397,0.0,0.2159827213822894,3.4557235421166306
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer_minus_researcher,bcc39588fbf14b501839caa9d0762fdff7181d99498fd524d985f46ea25e2ce1,band_40_60,463,463,-2.375809935205184,2.159827213822894,2.159827213822894,-1.9438444924406046,-5.831533477321814,1.079913606911447,-1.2958963282937366,5.831533477321814,-1.2958963282937366,5.831533477321814,-3.67170626349892,-0.2159827213822894
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher_minus_no_cue,bcc39588fbf14b501839caa9d0762fdff7181d99498fd524d985f46ea25e2ce1,band_45_55,463,463,1.2958963282937366,-4.103671706263499,-4.103671706263499,2.159827213822894,-2.159827213822894,4.967602591792657,-7.775377969762419,-0.4319654427645788,-7.775377969762419,-0.4319654427645788,0.8639308855291576,3.67170626349892
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer_minus_researcher,bcc39588fbf14b501839caa9d0762fdff7181d99498fd524d985f46ea25e2ce1,band_45_55,463,463,-2.591792656587473,2.159827213822894,2.159827213822894,-1.7278617710583155,-6.052915766738661,1.079913606911447,-1.511879049676026,5.831533477321814,-1.511879049676026,5.831533477321814,-3.239740820734341,-0.4319654427645788
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher_minus_no_cue,bcc39588fbf14b501839caa9d0762fdff7181d99498fd524d985f46ea25e2ce1,band_35_65,463,463,0.8639308855291578,-4.103671706263499,-4.103671706263499,2.159827213822894,-2.8077753779697625,4.535637149028077,-7.7807775377969755,-0.4319654427645788,-7.7807775377969755,-0.4319654427645788,0.4319654427645788,4.103671706263499
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer_minus_researcher,bcc39588fbf14b501839caa9d0762fdff7181d99498fd524d985f46ea25e2ce1,band_35_65,463,463,-2.375809935205184,2.591792656587473,2.591792656587473,-2.375809935205184,-5.831533477321814,1.079913606911447,-1.079913606911447,6.263498920086393,-1.079913606911447,6.263498920086393,-4.319654427645788,-0.6479481641468683
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher_minus_no_cue,bcc39588fbf14b501839caa9d0762fdff7181d99498fd524d985f46ea25e2ce1,binary_50_tie_violation,463,463,2.8077753779697625,-4.103671706263499,-4.103671706263499,0.0,-0.8639308855291576,6.695464362850972,-7.775377969762419,-0.4319654427645788,-7.775377969762419,-0.4319654427645788,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer_minus_researcher,bcc39588fbf14b501839caa9d0762fdff7181d99498fd524d985f46ea25e2ce1,binary_50_tie_violation,463,463,-3.8876889848812093,2.591792656587473,2.591792656587473,0.0,-7.559395248380129,-0.4319654427645788,-0.8693304535637145,6.263498920086393,-0.8693304535637145,6.263498920086393,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher_minus_no_cue,bcc39588fbf14b501839caa9d0762fdff7181d99498fd524d985f46ea25e2ce1,binary_50_tie_no_violation,463,463,1.7278617710583155,-2.159827213822894,-2.159827213822894,0.0,-1.7278617710583153,5.399568034557236,-5.615550755939525,1.2958963282937366,-5.615550755939525,1.2958963282937366,0.0,0.0
three_roles,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer_minus_researcher,bcc39588fbf14b501839caa9d0762fdff7181d99498fd524d985f46ea25e2ce1,binary_50_tie_no_violation,463,463,-2.8077753779697625,0.21598272138228944,0.21598272138228944,0.0,-6.263498920086393,0.6479481641468683,-3.239740820734341,3.67170626349892,-3.239740820734341,3.67170626349892,0.0,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,static,researcher_minus_no_cue,a87c6706e1a4212013d84e38a41a259b427d4b2803810af9d8da73ac093b6ebe,band_40_60,850,850,0.1176470588235294,-0.1176470588235294,-0.1176470588235294,0.1176470588235294,-0.47058823529411764,0.7058823529411765,-0.7058823529411765,0.47058823529411764,-0.7058823529411765,0.47058823529411764,0.0,0.35294117647058826
three_roles,qwen/qwen3-32b,Qwen3-32B,static,lawyer_minus_researcher,a87c6706e1a4212013d84e38a41a259b427d4b2803810af9d8da73ac093b6ebe,band_40_60,850,850,-0.2352941176470588,0.2352941176470588,0.2352941176470588,-0.1176470588235294,-0.7058823529411765,0.23529411764705882,-0.23529411764705882,0.7058823529411765,-0.23529411764705882,0.7058823529411765,-0.35294117647058826,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,static,researcher_minus_no_cue,a87c6706e1a4212013d84e38a41a259b427d4b2803810af9d8da73ac093b6ebe,band_45_55,850,850,0.2352941176470588,0.0,0.0,0.0,-0.35294117647058826,0.8235294117647058,-0.5882352941176471,0.5882352941176471,-0.5882352941176471,0.5882352941176471,0.0,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,static,lawyer_minus_researcher,a87c6706e1a4212013d84e38a41a259b427d4b2803810af9d8da73ac093b6ebe,band_45_55,850,850,-0.35294117647058826,0.1176470588235294,0.1176470588235294,0.0,-0.8235294117647058,0.0,-0.23529411764705882,0.5882352941176471,-0.23529411764705882,0.5882352941176471,0.0,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,static,researcher_minus_no_cue,a87c6706e1a4212013d84e38a41a259b427d4b2803810af9d8da73ac093b6ebe,band_35_65,850,850,0.2352941176470588,0.0,0.0,0.0,-0.47058823529411764,0.9411764705882353,-0.7058823529411765,0.5911764705882193,-0.7058823529411765,0.5911764705882193,-0.35294117647058826,0.35294117647058826
three_roles,qwen/qwen3-32b,Qwen3-32B,static,lawyer_minus_researcher,a87c6706e1a4212013d84e38a41a259b427d4b2803810af9d8da73ac093b6ebe,band_35_65,850,850,-0.2352941176470588,0.2352941176470588,0.2352941176470588,-0.1176470588235294,-0.7058823529411765,0.23529411764705882,-0.23529411764705882,0.7058823529411765,-0.23529411764705882,0.7058823529411765,-0.35294117647058826,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,static,researcher_minus_no_cue,a87c6706e1a4212013d84e38a41a259b427d4b2803810af9d8da73ac093b6ebe,binary_50_tie_violation,850,850,0.2352941176470588,0.0,0.0,0.0,-0.35294117647058826,0.8235294117647058,-0.5882352941176471,0.5882352941176471,-0.5882352941176471,0.5882352941176471,0.0,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,static,lawyer_minus_researcher,a87c6706e1a4212013d84e38a41a259b427d4b2803810af9d8da73ac093b6ebe,binary_50_tie_violation,850,850,-0.35294117647058826,0.1176470588235294,0.1176470588235294,0.0,-0.8235294117647058,0.0,-0.23529411764705882,0.5882352941176471,-0.23529411764705882,0.5882352941176471,0.0,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,static,researcher_minus_no_cue,a87c6706e1a4212013d84e38a41a259b427d4b2803810af9d8da73ac093b6ebe,binary_50_tie_no_violation,850,850,0.2352941176470588,0.0,0.0,0.0,-0.35294117647058826,0.8235294117647058,-0.5882352941176471,0.5882352941176471,-0.5882352941176471,0.5882352941176471,0.0,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,static,lawyer_minus_researcher,a87c6706e1a4212013d84e38a41a259b427d4b2803810af9d8da73ac093b6ebe,binary_50_tie_no_violation,850,850,-0.35294117647058826,0.1176470588235294,0.1176470588235294,0.0,-0.8235294117647058,0.0,-0.23529411764705882,0.5882352941176471,-0.23529411764705882,0.5882352941176471,0.0,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher_minus_no_cue,9aaff4bdb7f9bd2a64ec19ae362579132ab1eb163551e60cd0b2f7b394bbe0d1,band_40_60,478,478,-1.4644351464435146,-1.6736401673640167,-1.6736401673640167,0.0,-3.7656903765690375,0.8368200836820083,-4.393305439330544,0.8368200836820083,-4.393305439330544,0.8368200836820083,-1.4644351464435146,1.4644351464435146
three_roles,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer_minus_researcher,9aaff4bdb7f9bd2a64ec19ae362579132ab1eb163551e60cd0b2f7b394bbe0d1,band_40_60,478,478,1.2552301255230125,0.41841004184100417,0.41841004184100417,0.8368200836820083,-0.6276150627615062,3.3472803347280333,-2.092050209205021,3.1380753138075312,-2.092050209205021,3.1380753138075312,-0.8368200836820083,2.510460251046025
three_roles,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher_minus_no_cue,9aaff4bdb7f9bd2a64ec19ae362579132ab1eb163551e60cd0b2f7b394bbe0d1,band_45_55,478,478,-1.4644351464435146,-1.4644351464435146,-1.4644351464435146,-0.41841004184100417,-3.7656903765690375,0.8368200836820083,-4.184100418410042,1.0460251046025104,-4.184100418410042,1.0460251046025104,-1.6736401673640167,0.8368200836820083
three_roles,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer_minus_researcher,9aaff4bdb7f9bd2a64ec19ae362579132ab1eb163551e60cd0b2f7b394bbe0d1,band_45_55,478,478,1.6736401673640167,0.41841004184100417,0.41841004184100417,0.6276150627615062,-0.41841004184100417,3.9748953974895396,-2.092050209205021,2.719665271966527,-2.092050209205021,2.719665271966527,-0.42364016736401644,1.8828451882845187
three_roles,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher_minus_no_cue,9aaff4bdb7f9bd2a64ec19ae362579132ab1eb163551e60cd0b2f7b394bbe0d1,band_35_65,478,478,-1.4644351464435146,-1.882845188284519,-1.882845188284519,0.20920502092050208,-3.7656903765690375,0.8368200836820083,-4.602510460251046,0.6276150627615062,-4.602510460251046,0.6276150627615062,-1.4644351464435146,1.8828451882845187
three_roles,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer_minus_researcher,9aaff4bdb7f9bd2a64ec19ae362579132ab1eb163551e60cd0b2f7b394bbe0d1,band_35_65,478,478,1.2552301255230125,0.20920502092050208,0.20920502092050208,1.0460251046025104,-0.6276150627615062,3.3472803347280333,-2.301255230125523,2.928870292887029,-2.301255230125523,2.928870292887029,-0.8368200836820083,2.928870292887029
three_roles,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher_minus_no_cue,9aaff4bdb7f9bd2a64ec19ae362579132ab1eb163551e60cd0b2f7b394bbe0d1,binary_50_tie_violation,478,478,-2.092050209205021,-1.6736401673640167,-1.6736401673640167,0.0,-4.602510460251046,0.41841004184100417,-4.393305439330544,0.6276150627615062,-4.393305439330544,0.6276150627615062,0.0,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer_minus_researcher,9aaff4bdb7f9bd2a64ec19ae362579132ab1eb163551e60cd0b2f7b394bbe0d1,binary_50_tie_violation,478,478,1.882845188284519,0.6276150627615062,0.6276150627615062,0.0,-0.20920502092050208,4.184100418410042,-1.6736401673640167,2.928870292887029,-1.6736401673640167,2.928870292887029,0.0,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher_minus_no_cue,9aaff4bdb7f9bd2a64ec19ae362579132ab1eb163551e60cd0b2f7b394bbe0d1,binary_50_tie_no_violation,478,478,-1.4644351464435146,-1.4644351464435146,-1.4644351464435146,0.0,-3.7656903765690375,0.8368200836820083,-3.7656903765690375,0.6276150627615062,-3.7656903765690375,0.6276150627615062,0.0,0.0
three_roles,qwen/qwen3-32b,Qwen3-32B,adaptive,lawyer_minus_researcher,9aaff4bdb7f9bd2a64ec19ae362579132ab1eb163551e60cd0b2f7b394bbe0d1,binary_50_tie_no_violation,478,478,2.301255230125523,0.6276150627615062,0.6276150627615062,0.0,0.20920502092050208,4.393305439330544,-1.4644351464435146,2.928870292887029,-1.4644351464435146,2.928870292887029,0.0,0.0
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_40_60,349,349,73.06590257879655,-90.83094555873924,-90.83094555873924,0.0,66.7621776504298,79.36962750716333,-93.98280802292264,-87.67908309455588,-93.98280802292264,-87.67908309455588,0.0,0.0
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_45_55,349,349,73.06590257879655,-90.83094555873924,-90.83094555873924,0.0,66.7621776504298,79.36962750716333,-93.98280802292264,-87.67908309455588,-93.98280802292264,-87.67908309455588,0.0,0.0
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_35_65,349,349,69.34097421203438,-86.24641833810888,-90.83094555873924,4.584527220630372,62.750716332378225,75.93123209169055,-89.97134670487107,-82.52148997134671,-93.98280802292264,-87.67908309455588,2.5787965616045847,6.876790830945558
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,binary_50_tie_violation,349,349,73.06590257879655,-90.83094555873924,-90.83094555873924,0.0,66.7621776504298,79.36962750716333,-93.98280802292264,-87.67908309455588,-93.98280802292264,-87.67908309455588,0.0,0.0
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,binary_50_tie_no_violation,349,349,73.06590257879655,-90.83094555873924,-90.83094555873924,0.0,66.7621776504298,79.36962750716333,-93.98280802292264,-87.67908309455588,-93.98280802292264,-87.67908309455588,0.0,0.0
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_40_60,349,349,61.31805157593123,-79.94269340974212,-79.94269340974212,1.7191977077363898,54.44126074498568,67.90830945558739,-84.2406876790831,-75.63753581661895,-84.2406876790831,-75.63753581661895,0.28653295128939826,3.438395415472779
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_45_55,349,349,61.60458452722063,-79.65616045845272,-79.65616045845272,0.8595988538681949,54.72779369627507,68.19484240687679,-83.95415472779369,-75.35816618911174,-83.95415472779369,-75.35816618911174,-0.28653295128939826,2.292263610315186
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_35_65,349,349,57.306590257879655,-75.64469914040114,-79.36962750716332,5.730659025787966,50.429799426934096,64.18338108882521,-80.22922636103152,-71.05300859598857,-83.6676217765043,-74.78510028653295,2.865329512893983,8.595988538681949
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,binary_50_tie_violation,349,349,62.46418338108882,-79.65616045845272,-79.65616045845272,0.0,55.86676217765043,69.05444126074498,-83.95415472779369,-75.35816618911174,-83.95415472779369,-75.35816618911174,0.0,0.0
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,binary_50_tie_no_violation,349,349,62.46418338108882,-79.65616045845272,-79.65616045845272,0.0,55.86676217765043,69.05444126074498,-83.95415472779369,-75.35816618911174,-83.95415472779369,-75.35816618911174,0.0,0.0
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_40_60,349,349,43.83954154727794,-47.277936962750715,-47.277936962750715,0.0,38.108882521489974,49.570200573065904,-52.43553008595988,-42.39971346704875,-52.43553008595988,-42.39971346704875,0.0,0.0
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_45_55,349,349,43.83954154727794,-47.277936962750715,-47.277936962750715,0.0,38.108882521489974,49.570200573065904,-52.43553008595988,-42.39971346704875,-52.43553008595988,-42.39971346704875,0.0,0.0
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_35_65,349,349,43.83954154727794,-47.277936962750715,-47.277936962750715,0.0,38.108882521489974,49.570200573065904,-52.43553008595988,-42.39971346704875,-52.43553008595988,-42.39971346704875,0.0,0.0
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,binary_50_tie_violation,349,349,43.83954154727794,-47.277936962750715,-47.277936962750715,0.0,38.108882521489974,49.570200573065904,-52.43553008595988,-42.39971346704875,-52.43553008595988,-42.39971346704875,0.0,0.0
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,binary_50_tie_no_violation,349,349,43.83954154727794,-47.277936962750715,-47.277936962750715,0.0,38.108882521489974,49.570200573065904,-52.43553008595988,-42.39971346704875,-52.43553008595988,-42.39971346704875,0.0,0.0
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_40_60,349,349,47.56446991404012,-56.73352435530086,-56.73352435530086,0.0,41.54727793696275,53.58166189111748,-61.891117478510026,-51.862464183381086,-61.891117478510026,-51.862464183381086,0.0,0.0
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_45_55,349,349,47.56446991404012,-56.73352435530086,-56.73352435530086,0.0,41.54727793696275,53.58166189111748,-61.891117478510026,-51.862464183381086,-61.891117478510026,-51.862464183381086,0.0,0.0
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,band_35_65,349,349,47.56446991404012,-56.73352435530086,-56.73352435530086,0.0,41.54727793696275,53.58166189111748,-61.891117478510026,-51.862464183381086,-61.891117478510026,-51.862464183381086,0.0,0.0
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,binary_50_tie_violation,349,349,47.56446991404012,-56.73352435530086,-56.73352435530086,0.0,41.54727793696275,53.58166189111748,-61.891117478510026,-51.862464183381086,-61.891117478510026,-51.862464183381086,0.0,0.0
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher_minus_no_cue,ce4bc9a27f275064aaca16c09a77a8f99b568132fb639d1805e71ad00859694c,binary_50_tie_no_violation,349,349,47.56446991404012,-56.73352435530086,-56.73352435530086,0.0,41.54727793696275,53.58166189111748,-61.891117478510026,-51.862464183381086,-61.891117478510026,-51.862464183381086,0.0,0.0
